,time,Accel X,Accel Y,Accel Z,Approx. Altitude,Audio,B,C,Color Temp (K),G,Humidity,Lumosity,Magnet X,Magnet Y,Magnet Z,PIR,Pressure,R,Temperature,label
391,2021-07-02 14:45:21.698306,-0.21,-0.72,9.45,81.961,0.239,3.0,14.0,3023.0,5.0,46.683,3.0,6.688,11.062000000000001,-79.5,0.0,1003.444,7.0,26.25,1TP
392,2021-07-02 14:45:21.754305,-0.21,-0.69,9.48,81.961,0.264,3.0,14.0,3023.0,5.0,46.683,3.0,6.688,10.687000000000001,-79.5,0.0,1003.444,7.0,26.25,1TP
393,2021-07-02 14:45:21.809307,-0.2,-0.7,9.47,81.961,0.391,3.0,15.0,3023.0,5.0,46.658,3.0,5.875,11.375,-79.5,0.0,1003.444,7.0,26.25,1TP
394,2021-07-02 14:45:21.866309,-0.22,-0.69,9.47,81.961,0.22,3.0,14.0,3023.0,5.0,46.658,3.0,5.563,11.062000000000001,-79.5,0.0,1003.444,7.0,26.25,1TP
395,2021-07-02 14:45:21.920306,-0.21,-0.68,9.45,81.934,0.249,3.0,15.0,3023.0,5.0,46.611999999999995,3.0,6.688,11.75,-79.5,0.0,1003.448,7.0,26.25,1TP
396,2021-07-02 14:45:21.976305,-0.21,-0.68,9.45,81.934,0.337,3.0,14.0,3023.0,5.0,46.611999999999995,3.0,6.25,10.687000000000001,-78.25,0.0,1003.448,7.0,26.25,1TP
397,2021-07-02 14:45:22.033310,-0.21,-0.7,9.42,82.08,0.493,3.0,14.0,3023.0,5.0,46.705,3.0,5.563,10.25,-79.5,0.0,1003.43,7.0,26.25,1TP
398,2021-07-02 14:45:22.088311,-0.18,-0.73,9.48,81.94,0.439,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,6.25,10.687000000000001,-79.5,0.0,1003.447,7.0,26.25,1TP
399,2021-07-02 14:45:22.146309,-0.19,-0.66,9.43,81.94,0.264,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,6.688,11.75,-79.06,0.0,1003.447,7.0,26.25,1TP
400,2021-07-02 14:45:22.203316,-0.21,-0.68,9.45,82.03200000000001,0.249,3.0,15.0,3023.0,5.0,46.738,3.0,6.25,11.375,-79.06,0.0,1003.436,7.0,26.25,1TP
401,2021-07-02 14:45:22.258305,-0.22,-0.7,9.44,82.03200000000001,0.215,3.0,14.0,3023.0,5.0,46.738,3.0,6.25,11.062000000000001,-79.06,0.0,1003.436,7.0,26.25,1TP
402,2021-07-02 14:45:22.316307,-0.19,-0.67,9.48,82.053,0.239,3.0,14.0,3023.0,5.0,46.728,3.0,5.875,11.75,-77.87,0.0,1003.433,7.0,26.24,1TP
403,2021-07-02 14:45:22.371307,-0.22,-0.69,9.48,81.97399999999999,0.205,3.0,14.0,3023.0,5.0,46.773999999999994,3.0,6.688,11.75,-80.25,0.0,1003.43,7.0,26.24,1TP
404,2021-07-02 14:45:22.427304,-0.18,-0.67,9.45,81.97399999999999,0.166,3.0,14.0,3023.0,5.0,46.773999999999994,3.0,6.688,11.75,-79.87,0.0,1003.443,7.0,26.25,1TP
405,2021-07-02 14:45:22.483308,-0.21,-0.69,9.47,82.00299999999999,0.195,3.0,14.0,3023.0,5.0,46.683,3.0,6.688,11.062000000000001,-79.87,0.0,1003.44,7.0,26.25,1TP
406,2021-07-02 14:45:22.539308,-0.22,-0.7,9.48,82.00299999999999,0.278,3.0,14.0,3023.0,5.0,46.683,3.0,5.563,11.375,-79.87,0.0,1003.44,7.0,26.25,1TP
407,2021-07-02 14:45:22.597307,-0.21,-0.68,9.45,81.995,0.293,3.0,15.0,3023.0,5.0,46.717,3.0,6.688,11.062000000000001,-80.25,0.0,1003.44,7.0,26.25,1TP
408,2021-07-02 14:45:22.650308,-0.21,-0.7,9.47,81.995,0.312,3.0,14.0,3023.0,5.0,46.717,3.0,6.688,11.062000000000001,-79.5,0.0,1003.44,7.0,26.25,1TP
409,2021-07-02 14:45:22.706326,-0.23,-0.67,9.46,81.858,0.195,3.0,15.0,3023.0,5.0,46.637,3.0,6.25,11.062000000000001,-79.87,0.0,1003.457,7.0,26.25,1TP
410,2021-07-02 14:45:22.761306,-0.22,-0.69,9.47,82.05799999999999,0.28300000000000003,3.0,14.0,3023.0,5.0,46.67100000000001,3.0,5.875,11.375,-79.06,0.0,1003.429,7.0,26.25,1TP
411,2021-07-02 14:45:22.817305,-0.22,-0.69,9.48,82.05799999999999,0.22,3.0,15.0,3023.0,5.0,46.67100000000001,3.0,6.688,11.75,-78.37,0.0,1003.433,7.0,26.25,1TP
412,2021-07-02 14:45:22.871304,-0.2,-0.69,9.45,81.876,0.264,3.0,14.0,3023.0,5.0,46.683,3.0,6.688,11.375,-78.69,0.0,1003.454,7.0,26.25,1TP
413,2021-07-02 14:45:22.928306,-0.22,-0.73,9.47,81.876,0.273,3.0,15.0,3023.0,5.0,46.683,3.0,6.25,10.687000000000001,-79.06,0.0,1003.454,7.0,26.25,1TP
414,2021-07-02 14:45:22.983309,-0.23,-0.68,9.47,81.934,0.303,3.0,14.0,3023.0,5.0,46.716,3.0,6.688,10.687000000000001,-78.25,0.0,1003.448,7.0,26.25,1TP
415,2021-07-02 14:45:23.039309,-0.22,-0.68,9.47,81.934,0.26899999999999996,3.0,15.0,3023.0,5.0,46.716,3.0,5.875,11.375,-79.5,0.0,1003.448,7.0,26.25,1TP
416,2021-07-02 14:45:23.096306,-0.19,-0.67,9.47,81.99,0.254,3.0,14.0,3023.0,5.0,46.716,3.0,6.688,10.687000000000001,-80.69,0.0,1003.441,7.0,26.25,1TP
417,2021-07-02 14:45:23.150310,-0.18,-0.7,9.45,81.834,0.386,3.0,15.0,3023.0,5.0,46.773999999999994,3.0,5.875,10.687000000000001,-79.5,0.0,1003.459,7.0,26.25,1TP
418,2021-07-02 14:45:23.205308,-0.22,-0.67,9.46,81.834,0.298,3.0,14.0,3023.0,5.0,46.773999999999994,3.0,5.875,10.687000000000001,-79.5,0.0,1003.459,7.0,26.25,1TP
419,2021-07-02 14:45:23.260307,-0.21,-0.69,9.46,82.09299999999999,0.308,3.0,15.0,3023.0,5.0,46.683,3.0,6.25,11.75,-79.87,0.0,1003.429,7.0,26.25,1TP
420,2021-07-02 14:45:23.318306,-0.21,-0.68,9.48,82.09299999999999,0.83,3.0,14.0,3023.0,5.0,46.683,3.0,6.25,11.375,-78.37,0.0,1003.429,7.0,26.25,1TP
421,2021-07-02 14:45:23.372308,-0.22,-0.66,9.48,81.95299999999999,0.659,3.0,15.0,3023.0,5.0,46.613,3.0,6.688,11.375,-80.25,0.0,1003.445,7.0,26.25,1TP
422,2021-07-02 14:45:23.428301,-0.19,-0.7,9.48,81.95299999999999,0.371,3.0,15.0,3023.0,5.0,46.613,3.0,5.875,11.062000000000001,-79.5,0.0,1003.445,7.0,26.25,1TP
423,2021-07-02 14:45:23.484308,-0.24,-0.69,9.47,82.08,0.244,3.0,14.0,3023.0,5.0,46.625,3.0,6.25,11.75,-79.06,0.0,1003.43,7.0,26.25,1TP
424,2021-07-02 14:45:23.540340,-0.2,-0.68,9.44,81.905,0.225,3.0,14.0,3023.0,5.0,46.751000000000005,3.0,6.688,11.062000000000001,-79.87,0.0,1003.451,7.0,26.25,1TP
425,2021-07-02 14:45:23.597306,-0.22,-0.7,9.43,81.905,0.18600000000000003,3.0,14.0,3023.0,5.0,46.751000000000005,3.0,6.688,11.062000000000001,-78.75,0.0,1003.451,7.0,26.25,1TP
426,2021-07-02 14:45:23.653308,-0.22,-0.69,9.44,81.961,0.215,3.0,15.0,3023.0,5.0,46.683,3.0,6.25,10.687000000000001,-80.25,0.0,1003.444,7.0,26.25,1TP
427,2021-07-02 14:45:23.710305,-0.21,-0.67,9.46,81.961,0.161,3.0,15.0,3023.0,5.0,46.683,3.0,5.563,11.375,-79.06,0.0,1003.444,7.0,26.25,1TP
428,2021-07-02 14:45:23.766308,-0.24,-0.68,9.47,82.15100000000001,0.151,3.0,14.0,3023.0,5.0,46.647,3.0,6.25,11.062000000000001,-79.87,0.0,1003.422,7.0,26.25,1TP
429,2021-07-02 14:45:23.822306,-0.21,-0.69,9.46,82.15100000000001,0.205,3.0,15.0,3023.0,5.0,46.647,3.0,6.688,10.25,-78.75,0.0,1003.422,7.0,26.25,1TP
430,2021-07-02 14:45:23.877305,-0.22,-0.68,9.47,82.199,0.225,3.0,14.0,3023.0,5.0,46.683,3.0,6.25,10.687000000000001,-78.25,0.0,1003.416,7.0,26.25,1TP
431,2021-07-02 14:45:23.932309,-0.21,-0.66,9.47,82.09299999999999,0.28300000000000003,3.0,14.0,3023.0,5.0,46.683,3.0,5.875,10.687000000000001,-78.25,0.0,1003.429,7.0,26.25,1TP
432,2021-07-02 14:45:23.990306,-0.22,-0.68,9.46,82.09299999999999,0.21,3.0,14.0,3023.0,5.0,46.683,3.0,6.688,11.062000000000001,-79.5,0.0,1003.429,7.0,26.25,1TP
433,2021-07-02 14:45:24.045309,-0.21,-0.69,9.48,82.037,0.239,3.0,15.0,3023.0,5.0,46.683,3.0,6.688,11.375,-79.87,0.0,1003.435,7.0,26.25,1TP
434,2021-07-02 14:45:24.101305,-0.18,-0.7,9.45,82.037,0.23399999999999999,3.0,14.0,3023.0,5.0,46.683,3.0,5.875,10.25,-79.06,0.0,1003.435,7.0,26.25,1TP
435,2021-07-02 14:45:24.157304,-0.21,-0.7,9.45,82.08,0.19,3.0,15.0,3023.0,5.0,46.67100000000001,3.0,6.688,11.75,-78.75,0.0,1003.43,7.0,26.25,1TP
436,2021-07-02 14:45:24.213307,-0.2,-0.7,9.47,82.08,0.312,3.0,14.0,3023.0,5.0,46.717,3.0,7.063,11.375,-79.5,0.0,1003.43,7.0,26.25,1TP
437,2021-07-02 14:45:24.269306,-0.21,-0.7,9.45,82.088,0.22899999999999998,3.0,14.0,3023.0,5.0,46.717,3.0,7.063,11.062000000000001,-79.5,0.0,1003.429,7.0,26.25,1TP
438,2021-07-02 14:45:24.325308,-0.19,-0.7,9.46,81.94,0.205,3.0,14.0,3023.0,5.0,46.683,3.0,5.875,11.062000000000001,-78.75,0.0,1003.447,7.0,26.25,1TP
439,2021-07-02 14:45:24.380303,-0.21,-0.69,9.49,81.94,0.239,3.0,15.0,3023.0,5.0,46.683,3.0,7.063,11.75,-77.06,0.0,1003.447,7.0,26.25,1TP
440,2021-07-02 14:45:24.435308,-0.21,-0.69,9.48,82.15100000000001,0.205,3.0,15.0,3023.0,5.0,46.705,3.0,5.875,11.062000000000001,-78.75,0.0,1003.422,7.0,26.25,1TP
441,2021-07-02 14:45:24.493308,-0.22,-0.7,9.44,82.15100000000001,0.28800000000000003,3.0,14.0,3023.0,5.0,46.705,3.0,6.688,11.75,-78.75,0.0,1003.422,7.0,26.25,1TP
442,2021-07-02 14:45:24.549304,-0.21,-0.67,9.46,81.876,0.22,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,6.25,10.687000000000001,-79.87,0.0,1003.454,7.0,26.25,1TP
443,2021-07-02 14:45:24.604307,-0.22,-0.69,9.42,82.09299999999999,0.35600000000000004,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,5.875,11.375,-79.5,0.0,1003.429,7.0,26.25,1TP
444,2021-07-02 14:45:24.662307,-0.22,-0.7,9.45,82.09299999999999,0.161,3.0,15.0,3023.0,5.0,46.693000000000005,3.0,6.688,11.375,-79.87,0.0,1003.429,7.0,26.25,1TP
445,2021-07-02 14:45:24.716307,-0.2,-0.7,9.45,81.834,0.239,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,6.25,11.375,-79.87,0.0,1003.459,7.0,26.25,1TP
446,2021-07-02 14:45:24.773308,-0.22,-0.7,9.48,81.834,0.254,3.0,15.0,3023.0,5.0,46.693000000000005,3.0,5.875,10.687000000000001,-78.75,0.0,1003.459,7.0,26.25,1TP
447,2021-07-02 14:45:24.827305,-0.22,-0.68,9.46,81.94,0.337,3.0,14.0,3023.0,5.0,46.637,3.0,5.875,11.062000000000001,-79.5,0.0,1003.447,7.0,26.25,1TP
448,2021-07-02 14:45:24.883308,-0.21,-0.71,9.45,81.94,0.205,3.0,14.0,3023.0,5.0,46.637,3.0,6.25,11.375,-79.06,0.0,1003.447,7.0,26.25,1TP
449,2021-07-02 14:45:24.939307,-0.2,-0.71,9.47,82.212,0.254,3.0,14.0,3023.0,5.0,46.717,3.0,6.25,11.062000000000001,-79.5,0.0,1003.415,7.0,26.25,1TP
450,2021-07-02 14:45:24.995308,-0.21,-0.7,9.46,81.874,0.835,3.0,14.0,3023.0,5.0,46.705,3.0,6.688,11.062000000000001,-78.75,0.0,1003.455,7.0,26.26,1TP
451,2021-07-02 14:45:25.051299,-0.22,-0.7,9.44,81.874,0.415,3.0,15.0,3023.0,5.0,46.705,3.0,6.688,11.062000000000001,-79.06,0.0,1003.455,7.0,26.26,1TP
452,2021-07-02 14:45:25.107307,-0.21,-0.66,9.47,81.863,0.244,3.0,14.0,3023.0,5.0,46.683,3.0,5.875,11.062000000000001,-79.5,0.0,1003.456,7.0,26.25,1TP
453,2021-07-02 14:45:25.164307,-0.22,-0.67,9.47,81.863,0.312,3.0,15.0,3023.0,5.0,46.683,3.0,5.875,11.375,-79.5,0.0,1003.456,7.0,26.25,1TP
454,2021-07-02 14:45:25.219307,-0.2,-0.67,9.46,82.029,0.22899999999999998,3.0,14.0,3023.0,5.0,46.763000000000005,3.0,6.25,11.375,-78.25,0.0,1003.436,7.0,26.25,1TP
455,2021-07-02 14:45:25.276069,-0.2,-0.69,9.47,82.029,0.366,3.0,14.0,3023.0,5.0,46.763000000000005,3.0,5.875,11.375,-78.75,0.0,1003.436,7.0,26.25,1TP
456,2021-07-02 14:45:25.322129,-0.22,-0.67,9.47,81.85,0.303,3.0,15.0,3023.0,5.0,46.637,3.0,5.875,11.75,-79.5,0.0,1003.4580000000001,7.0,26.25,1TP
457,2021-07-02 14:45:25.368132,-0.2,-0.68,9.45,81.85,0.386,3.0,14.0,3023.0,5.0,46.637,3.0,6.688,11.062000000000001,-79.06,0.0,1003.4580000000001,7.0,26.25,1TP
458,2021-07-02 14:45:25.415129,-0.2,-0.67,9.46,81.874,0.244,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,5.875,11.75,-79.06,0.0,1003.455,7.0,26.26,1TP
459,2021-07-02 14:45:25.461132,-0.23,-0.69,9.48,81.874,0.312,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,7.063,11.062000000000001,-79.06,0.0,1003.455,7.0,26.26,1TP
460,2021-07-02 14:45:25.509126,-0.23,-0.69,9.46,81.884,0.278,3.0,14.0,3023.0,5.0,46.647,3.0,6.688,11.062000000000001,-79.06,0.0,1003.454,7.0,26.25,1TP
461,2021-07-02 14:45:25.557131,-0.2,-0.7,9.44,81.884,0.293,3.0,14.0,3023.0,5.0,46.647,3.0,5.875,11.062000000000001,-79.06,0.0,1003.454,7.0,26.25,1TP
462,2021-07-02 14:45:25.607132,-0.2,-0.69,9.46,82.053,0.2,3.0,14.0,3023.0,5.0,46.717,3.0,5.875,11.375,-79.5,0.0,1003.433,7.0,26.26,1TP
463,2021-07-02 14:45:25.657137,-0.22,-0.7,9.47,82.053,0.293,3.0,14.0,3023.0,5.0,46.717,3.0,6.25,12.062000000000001,-80.69,0.0,1003.433,7.0,26.26,1TP
464,2021-07-02 14:45:25.706131,-0.18,-0.69,9.44,81.963,0.4,3.0,15.0,3023.0,5.0,46.693000000000005,3.0,5.875,11.75,-79.06,0.0,1003.444,7.0,26.26,1TP
465,2021-07-02 14:45:25.751133,-0.22,-0.68,9.49,81.963,0.264,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,5.875,11.062000000000001,-78.25,0.0,1003.444,7.0,26.26,1TP
466,2021-07-02 14:45:25.797132,-0.23,-0.67,9.47,82.119,0.41,3.0,14.0,3023.0,5.0,46.729,3.0,6.688,11.062000000000001,-79.06,0.0,1003.425,7.0,26.25,1TP
467,2021-07-02 14:45:25.844130,-0.16,-0.71,9.46,82.119,0.166,3.0,14.0,3023.0,5.0,46.729,3.0,5.875,11.062000000000001,-80.25,0.0,1003.425,7.0,26.25,1TP
468,2021-07-02 14:45:25.890134,-0.21,-0.69,9.48,82.331,0.22899999999999998,3.0,14.0,3023.0,5.0,46.613,3.0,5.563,11.375,-79.06,0.0,1003.4,7.0,26.25,1TP
469,2021-07-02 14:45:25.939132,-0.22,-0.68,9.47,82.331,0.293,3.0,15.0,3023.0,5.0,46.613,3.0,5.563,11.75,-79.5,0.0,1003.4,7.0,26.25,1TP
470,2021-07-02 14:45:25.988131,-0.2,-0.69,9.5,82.12700000000001,0.264,3.0,15.0,3023.0,5.0,46.717,3.0,7.063,11.375,-78.25,0.0,1003.425,7.0,26.25,1TP
471,2021-07-02 14:45:26.045175,-0.2,-0.69,9.46,82.12700000000001,0.312,3.0,15.0,3023.0,5.0,46.717,3.0,6.25,11.75,-79.06,0.0,1003.425,7.0,26.25,1TP
472,2021-07-02 14:45:26.100157,-0.21,-0.68,9.48,81.98200000000001,0.278,3.0,14.0,3023.0,5.0,46.602,3.0,5.875,10.687000000000001,-80.69,0.0,1003.442,7.0,26.25,1TP
473,2021-07-02 14:45:26.149129,-0.22,-0.69,9.47,81.98200000000001,0.23399999999999999,3.0,14.0,3023.0,5.0,46.602,3.0,6.688,11.062000000000001,-80.25,0.0,1003.442,7.0,26.25,1TP
474,2021-07-02 14:45:26.198136,-0.22,-0.68,9.45,82.275,0.22,3.0,15.0,3023.0,5.0,46.659,3.0,5.875,11.062000000000001,-79.06,0.0,1003.4069999999999,7.0,26.25,1TP
475,2021-07-02 14:45:26.243131,-0.22,-0.68,9.48,82.275,0.17600000000000002,3.0,15.0,3023.0,5.0,46.659,3.0,6.25,11.375,-80.25,0.0,1003.4069999999999,7.0,26.25,1TP
476,2021-07-02 14:45:26.289130,-0.2,-0.69,9.48,82.13,0.166,3.0,14.0,3023.0,5.0,46.59,3.0,7.063,10.687000000000001,-79.06,0.0,1003.424,7.0,26.26,1TP
477,2021-07-02 14:45:26.337137,-0.22,-0.71,9.48,82.13,0.45899999999999996,3.0,15.0,3023.0,5.0,46.59,3.0,6.688,11.75,-79.06,0.0,1003.424,7.0,26.26,1TP
478,2021-07-02 14:45:26.383133,-0.22,-0.68,9.47,82.08200000000001,0.317,3.0,14.0,3023.0,5.0,46.67100000000001,3.0,7.063,11.062000000000001,-79.5,0.0,1003.43,7.0,26.26,1TP
479,2021-07-02 14:45:26.431137,-0.21,-0.69,9.48,82.08200000000001,0.166,3.0,15.0,3023.0,5.0,46.67100000000001,3.0,7.063,11.062000000000001,-79.5,0.0,1003.43,7.0,26.26,1TP
480,2021-07-02 14:45:26.476132,-0.22,-0.67,9.47,82.024,0.337,3.0,14.0,3023.0,5.0,46.613,3.0,5.875,11.75,-77.06,0.0,1003.437,7.0,26.25,1TP
481,2021-07-02 14:45:26.522128,-0.2,-0.71,9.49,82.024,0.239,3.0,14.0,3023.0,5.0,46.613,3.0,5.563,11.75,-79.87,0.0,1003.437,7.0,26.25,1TP
482,2021-07-02 14:45:26.570130,-0.22,-0.71,9.44,82.169,0.17600000000000002,3.0,15.0,3023.0,5.0,46.625,3.0,6.25,11.062000000000001,-78.75,0.0,1003.42,7.0,26.25,1TP
483,2021-07-02 14:45:26.620130,-0.18,-0.68,9.43,82.169,0.244,3.0,14.0,3023.0,5.0,46.625,3.0,6.25,11.375,-77.87,0.0,1003.42,7.0,26.25,1TP
484,2021-07-02 14:45:26.668129,-0.24,-0.67,9.44,82.008,0.215,3.0,14.0,3023.0,5.0,46.647,3.0,7.063,11.375,-80.25,0.0,1003.439,7.0,26.25,1TP
485,2021-07-02 14:45:26.713130,-0.22,-0.71,9.42,82.008,0.249,3.0,15.0,3023.0,5.0,46.647,3.0,6.25,10.687000000000001,-79.5,0.0,1003.439,7.0,26.25,1TP
486,2021-07-02 14:45:26.760129,-0.2,-0.69,9.46,82.148,0.254,3.0,14.0,3023.0,5.0,46.683,3.0,7.063,11.062000000000001,-80.25,0.0,1003.422,7.0,26.25,1TP
487,2021-07-02 14:45:26.808149,-0.22,-0.68,9.48,82.148,0.195,3.0,15.0,3023.0,5.0,46.683,3.0,5.563,10.687000000000001,-78.75,0.0,1003.422,7.0,26.25,1TP
488,2021-07-02 14:45:26.864174,-0.24,-0.68,9.44,82.027,0.215,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,6.688,11.062000000000001,-79.5,0.0,1003.437,7.0,26.26,1TP
489,2021-07-02 14:45:26.923158,-0.2,-0.67,9.43,82.027,0.7859999999999999,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,5.875,11.375,-77.87,0.0,1003.437,7.0,26.26,1TP
490,2021-07-02 14:45:26.972131,-0.21,-0.73,9.49,82.04,0.493,3.0,14.0,3023.0,5.0,46.659,3.0,7.063,11.375,-79.06,0.0,1003.435,7.0,26.26,1TP
491,2021-07-02 14:45:27.020127,-0.2,-0.69,9.46,82.04,0.259,3.0,14.0,3023.0,5.0,46.659,3.0,5.188,12.062000000000001,-79.06,0.0,1003.435,7.0,26.26,1TP
492,2021-07-02 14:45:27.067129,-0.22,-0.71,9.46,82.235,0.28300000000000003,3.0,14.0,3023.0,5.0,46.683,3.0,5.188,11.375,-79.5,0.0,1003.4119999999999,7.0,26.26,1TP
493,2021-07-02 14:45:27.112133,-0.22,-0.66,9.45,82.235,0.19,3.0,15.0,3023.0,5.0,46.683,3.0,7.375,11.062000000000001,-78.25,0.0,1003.4119999999999,7.0,26.26,1TP
494,2021-07-02 14:45:27.161138,-0.2,-0.71,9.43,81.984,0.205,3.0,14.0,3023.0,5.0,46.648,3.0,5.875,11.062000000000001,-77.87,0.0,1003.442,7.0,26.26,1TP
495,2021-07-02 14:45:27.207134,-0.2,-0.69,9.46,81.984,0.18100000000000002,3.0,14.0,3023.0,5.0,46.648,3.0,6.25,11.062000000000001,-79.5,0.0,1003.442,7.0,26.26,1TP
496,2021-07-02 14:45:27.254137,-0.21,-0.68,9.44,81.593,0.166,3.0,14.0,3023.0,5.0,46.798,3.0,6.25,11.75,-79.87,0.0,1003.488,7.0,26.26,1TP
497,2021-07-02 14:45:27.303129,-0.24,-0.7,9.48,81.593,0.23399999999999999,3.0,14.0,3023.0,5.0,46.798,3.0,6.25,11.062000000000001,-78.75,0.0,1003.488,7.0,26.26,1TP
498,2021-07-02 14:45:27.353134,-0.22,-0.68,9.49,81.94200000000001,0.273,3.0,14.0,3023.0,5.0,46.647,3.0,5.875,11.375,-79.5,0.0,1003.447,7.0,26.26,1TP
499,2021-07-02 14:45:27.402137,-0.21,-0.69,9.45,81.94200000000001,0.34700000000000003,3.0,14.0,3023.0,5.0,46.647,3.0,6.688,11.75,-79.5,0.0,1003.447,7.0,26.26,1TP
500,2021-07-02 14:45:27.451130,-0.2,-0.71,9.49,82.09,0.293,3.0,14.0,3023.0,5.0,46.59,3.0,6.688,11.75,-79.5,0.0,1003.429,7.0,26.26,1TP
501,2021-07-02 14:45:27.499135,-0.19,-0.69,9.49,82.09,0.161,3.0,15.0,3023.0,5.0,46.59,3.0,6.25,11.062000000000001,-79.5,0.0,1003.429,7.0,26.26,1TP
502,2021-07-02 14:45:27.545136,-0.22,-0.69,9.45,81.683,0.26899999999999996,3.0,15.0,3023.0,5.0,46.647,3.0,7.063,9.875,-79.87,0.0,1003.477,7.0,26.26,1TP
503,2021-07-02 14:45:27.592136,-0.22,-0.67,9.5,81.683,0.273,3.0,14.0,3023.0,5.0,46.647,3.0,6.688,11.062000000000001,-77.87,0.0,1003.477,7.0,26.26,1TP
504,2021-07-02 14:45:27.648162,-0.21,-0.67,9.47,81.855,0.19,3.0,14.0,3023.0,5.0,46.729,3.0,6.688,11.75,-79.5,0.0,1003.457,7.0,26.25,1TP
505,2021-07-02 14:45:27.705168,-0.2,-0.69,9.47,81.855,0.225,3.0,15.0,3023.0,5.0,46.729,3.0,6.25,11.75,-79.87,0.0,1003.457,7.0,26.25,1TP
506,2021-07-02 14:45:27.764158,-0.2,-0.69,9.45,82.074,0.171,3.0,15.0,3023.0,5.0,46.67100000000001,3.0,7.063,11.062000000000001,-79.06,0.0,1003.431,7.0,26.26,1TP
507,2021-07-02 14:45:27.824159,-0.22,-0.69,9.46,82.193,0.18100000000000002,3.0,14.0,3023.0,5.0,46.672,3.0,6.25,10.687000000000001,-79.5,0.0,1003.4169999999999,7.0,26.26,1TP
508,2021-07-02 14:45:27.884157,-0.21,-0.65,9.44,82.193,0.244,3.0,14.0,3023.0,5.0,46.672,3.0,6.25,11.375,-79.06,0.0,1003.4169999999999,7.0,26.26,1TP
509,2021-07-02 14:45:27.939167,-0.21,-0.68,9.49,81.866,0.19,3.0,15.0,3023.0,5.0,46.775,3.0,5.875,11.375,-78.75,0.0,1003.456,7.0,26.26,1TP
510,2021-07-02 14:45:27.996191,-0.19,-0.7,9.46,81.866,0.273,3.0,15.0,3023.0,5.0,46.775,3.0,6.688,11.062000000000001,-79.87,0.0,1003.456,7.0,26.26,1TP
511,2021-07-02 14:45:28.055177,-0.21,-0.69,9.48,81.921,0.249,3.0,14.0,3023.0,5.0,46.59,3.0,6.25,11.375,-79.06,0.0,1003.449,7.0,26.26,1TP
512,2021-07-02 14:45:28.103134,-0.22,-0.67,9.48,81.87100000000001,0.28800000000000003,3.0,14.0,3023.0,5.0,46.637,3.0,6.25,10.687000000000001,-79.5,0.0,1003.455,7.0,26.26,1TP
513,2021-07-02 14:45:28.148131,-0.2,-0.73,9.46,81.87100000000001,0.23399999999999999,3.0,15.0,3023.0,5.0,46.637,3.0,6.25,11.375,-79.5,0.0,1003.455,7.0,26.26,1TP
514,2021-07-02 14:45:28.195135,-0.21,-0.69,9.48,81.866,0.298,3.0,15.0,3023.0,5.0,46.625,3.0,6.688,11.062000000000001,-79.87,0.0,1003.46,7.0,26.26,1TP
515,2021-07-02 14:45:28.245130,-0.2,-0.69,9.46,81.866,0.293,3.0,15.0,3023.0,5.0,46.625,3.0,5.875,11.75,-79.06,0.0,1003.456,7.0,26.26,1TP
516,2021-07-02 14:45:28.294130,-0.24,-0.65,9.47,81.9,0.308,3.0,15.0,3023.0,5.0,46.637,3.0,6.688,11.75,-79.06,0.0,1003.452,7.0,26.26,1TP
517,2021-07-02 14:45:28.343132,-0.22,-0.7,9.45,81.9,0.22,3.0,14.0,3023.0,5.0,46.637,3.0,6.688,11.062000000000001,-80.25,0.0,1003.452,7.0,26.26,1TP
518,2021-07-02 14:45:28.388128,-0.2,-0.67,9.47,82.095,0.171,3.0,14.0,3023.0,5.0,46.717,3.0,6.688,11.062000000000001,-80.25,0.0,1003.452,7.0,26.26,1TP
519,2021-07-02 14:45:28.435130,-0.21,-0.68,9.46,82.167,0.264,3.0,14.0,3023.0,5.0,46.717,3.0,6.25,11.062000000000001,-79.06,0.0,1003.42,7.0,26.26,1TP
520,2021-07-02 14:45:28.480129,-0.23,-0.69,9.48,82.167,0.371,3.0,15.0,3023.0,5.0,46.717,3.0,6.688,11.75,-79.87,0.0,1003.42,7.0,26.26,1TP
521,2021-07-02 14:45:28.527130,-0.19,-0.65,9.44,82.101,0.449,3.0,14.0,3023.0,5.0,46.66,3.0,7.063,11.375,-79.06,0.0,1003.428,7.0,26.26,1TP
522,2021-07-02 14:45:28.575130,-0.2,-0.67,9.46,82.101,0.22,3.0,14.0,3023.0,5.0,46.66,3.0,6.25,11.375,-78.75,0.0,1003.428,7.0,26.26,1TP
523,2021-07-02 14:45:28.623129,-0.22,-0.67,9.44,81.934,0.264,3.0,14.0,3023.0,5.0,46.693000000000005,3.0,6.25,10.687000000000001,-79.5,0.0,1003.447,7.0,26.26,1TP
